CardId,CustomerId,Cardlimit,Debt,Cardtype
6940,6940,3469676,630498,mastercard
6941,6941,7782769,1302427,mastercard
6942,6942,7183639,6350565,mastercard
6943,6943,5069472,9203342,mastercard
6944,6944,4342083,5658231,mastercard
6945,6945,8507651,9253965,mastercard
6946,6946,3401857,2731576,mastercard
6947,6947,8306536,5066663,mastercard
6948,6948,5862156,4458176,mastercard
6949,6949,4981082,4785519,mastercard
6950,6950,488713,9806338,mastercard
6951,6951,5849913,2597837,mastercard
6952,6952,6954622,6040464,mastercard
6953,6953,7386421,7614914,mastercard
6954,6954,2433367,4766667,mastercard
6955,6955,8833849,9433941,mastercard
6956,6956,5698238,9398025,mastercard
6957,6957,8636433,8858210,mastercard
6958,6958,1620967,7513617,mastercard
6959,6959,3559785,1420031,mastercard
6960,6960,9019254,5457728,mastercard
6961,6961,781140,2699173,mastercard
6962,6962,3823208,3198690,mastercard
6963,6963,8861528,9454970,mastercard
6964,6964,8873809,2942783,mastercard
6965,6965,6136955,3075040,mastercard
6966,6966,806393,8121902,mastercard
6967,6967,7073050,5285147,mastercard
6968,6968,7989656,8841659,mastercard
6969,6969,3004300,4639908,mastercard
6970,6970,9568905,9606453,mastercard
6971,6971,8209897,6314656,mastercard
6972,6972,8375990,8547626,mastercard
6973,6973,4126154,6790352,mastercard
6974,6974,2697066,2840917,mastercard
6975,6975,6215400,1720231,mastercard
6976,6976,725741,6529090,mastercard
6977,6977,5309464,6086362,mastercard
6978,6978,6487305,6307072,mastercard
6979,6979,1750291,3822231,mastercard
6980,6980,8073127,680079,mastercard
6981,6981,6184359,6121573,mastercard
6982,6982,4479720,5384445,mastercard
6983,6983,1720827,3625977,mastercard
6984,6984,5585055,3857751,mastercard
6985,6985,9346601,4338475,mastercard
6986,6986,2071589,3816896,mastercard
6987,6987,4897060,8911091,mastercard
6988,6988,261257,5461048,mastercard
6989,6989,4431415,7938193,mastercard
6990,6990,8304906,7996759,mastercard
6991,6991,8003892,6217472,mastercard
6992,6992,1109054,5869970,mastercard
6993,6993,7285852,8609511,mastercard
6994,6994,8432981,2047138,mastercard
6995,6995,1150283,3961704,mastercard
6996,6996,5880782,3602757,mastercard
6997,6997,4358216,332583,mastercard
6998,6998,4314627,4473187,mastercard
6999,6999,5350806,4439163,mastercard
7000,7000,8976474,2686193,mastercard
7001,7001,4766108,8819135,mastercard
7002,7002,8221635,2452742,mastercard
7003,7003,5305923,3440291,mastercard
7004,7004,1632393,8950601,mastercard
7005,7005,3746103,2332940,mastercard
7006,7006,9701722,8461972,mastercard
7007,7007,2734342,2084694,mastercard
7008,7008,9894462,7567705,mastercard
7009,7009,3038019,7383509,mastercard
7010,7010,249836,5402897,mastercard
7011,7011,2356586,9874623,mastercard
7012,7012,7001479,5279132,mastercard
7013,7013,9973128,7120204,mastercard
7014,7014,4115662,9032958,mastercard
7015,7015,3952693,8809075,mastercard
7016,7016,6116233,3473278,mastercard
7017,7017,2582405,446592,mastercard
7018,7018,9622825,4836420,mastercard
7019,7019,9375921,8047500,mastercard
7020,7020,2002175,5338089,mastercard
7021,7021,633389,4295878,mastercard
7022,7022,7859267,1749122,mastercard
7023,7023,7292432,3549693,mastercard
7024,7024,3693131,3429831,mastercard
7025,7025,3888088,5742154,mastercard
7026,7026,7469977,8435818,mastercard
7027,7027,1342879,7584724,mastercard
7028,7028,1627382,2193901,mastercard
7029,7029,6418708,5564808,mastercard
7030,7030,1626573,4597884,mastercard
7031,7031,4467731,983040,mastercard
7032,7032,1504761,9952222,mastercard
7033,7033,1201792,9801951,mastercard
7034,7034,7382615,6626972,mastercard
7035,7035,4892223,583438,mastercard
7036,7036,4219910,1857437,mastercard
7037,7037,9634951,3667003,mastercard
7038,7038,5522618,8674482,mastercard
7039,7039,7986499,7332320,mastercard
7040,7040,1033165,3447674,mastercard
7041,7041,5165158,3226753,mastercard
7042,7042,4871015,6751495,mastercard
7043,7043,7749402,7436503,mastercard
7044,7044,1591558,6225005,mastercard
7045,7045,8862355,3731980,mastercard
7046,7046,9858779,8020192,mastercard
7047,7047,6281808,7256922,mastercard
7048,7048,8954215,5800953,mastercard
7049,7049,1678970,9760986,mastercard
7050,7050,9563245,8056958,mastercard
7051,7051,9325610,8443626,mastercard
7052,7052,9257124,9935163,mastercard
7053,7053,1955089,1783134,mastercard
7054,7054,8914617,9126727,mastercard
7055,7055,7380416,6040221,mastercard
7056,7056,2513188,6231262,mastercard
7057,7057,1503666,7811468,mastercard
7058,7058,6848265,1305640,mastercard
7059,7059,7221569,8182266,mastercard
7060,7060,5608830,3405651,mastercard
7061,7061,7942805,6542361,mastercard
7062,7062,3529701,1494087,mastercard
7063,7063,7464743,9144347,mastercard
7064,7064,9278618,4972966,mastercard
7065,7065,7774001,8882420,mastercard
7066,7066,4956566,6453645,mastercard
7067,7067,8184581,159493,mastercard
7068,7068,6020221,2532620,mastercard
7069,7069,4651460,3782151,mastercard
7070,7070,1128565,2349520,mastercard
7071,7071,4434637,9523483,mastercard
7072,7072,8515739,2540587,mastercard
7073,7073,2143138,5370679,mastercard
7074,7074,3725762,2501359,mastercard
7075,7075,8466004,8384541,mastercard
7076,7076,581363,1775777,mastercard
7077,7077,1846306,3374938,mastercard
7078,7078,7058123,9043962,mastercard
7079,7079,5636336,1131586,mastercard
7080,7080,6526887,7908985,mastercard
7081,7081,6675856,8745364,mastercard
7082,7082,7937058,879189,mastercard
7083,7083,4961732,1253950,mastercard
7084,7084,6432729,2246936,mastercard
7085,7085,2676630,6991127,mastercard
7086,7086,191751,7940686,mastercard
7087,7087,6436495,6454692,mastercard
7088,7088,8068068,2605735,mastercard
7089,7089,7317971,8933435,mastercard
7090,7090,6349647,6360342,mastercard
7091,7091,3849527,9444192,mastercard
7092,7092,7075449,1383039,mastercard
7093,7093,7617652,786774,mastercard
7094,7094,6749040,7831258,mastercard
7095,7095,4980592,5791339,mastercard
7096,7096,4686811,5336732,mastercard
7097,7097,9350802,1339488,mastercard
7098,7098,2523079,671421,mastercard
7099,7099,8082805,5814879,mastercard
7100,7100,8700089,121595,mastercard
7101,7101,5257777,5159865,mastercard
7102,7102,2628180,9546113,mastercard
7103,7103,8212462,4158905,mastercard
7104,7104,2004410,4752217,mastercard
7105,7105,5870832,3753496,mastercard
7106,7106,7231694,644769,mastercard
7107,7107,1911823,5448060,mastercard
7108,7108,7375676,1826882,mastercard
7109,7109,3212901,195525,mastercard
7110,7110,9747596,2329308,mastercard
7111,7111,666812,5482749,mastercard
7112,7112,8436711,2512950,mastercard
7113,7113,4023784,9770048,mastercard
7114,7114,7808516,3176639,mastercard
7115,7115,5322209,4209975,mastercard
7116,7116,9794514,5938678,mastercard
7117,7117,5400916,8681026,mastercard
7118,7118,248717,7443626,mastercard
7119,7119,7845908,1252061,mastercard
7120,7120,8828929,932726,mastercard
7121,7121,1788542,7347941,mastercard
7122,7122,3816396,8095467,mastercard
7123,7123,8329340,4628919,mastercard
7124,7124,5051704,2527737,mastercard
7125,7125,6661416,6717653,mastercard
7126,7126,248393,1201678,mastercard
7127,7127,418634,2505248,mastercard
7128,7128,6552436,8301938,mastercard
7129,7129,1449308,1724931,mastercard
7130,7130,2998490,4309116,mastercard
7131,7131,3137332,4592251,mastercard
7132,7132,7549008,6008173,mastercard
7133,7133,1762225,7315214,mastercard
7134,7134,8488137,4026684,mastercard
7135,7135,8133424,5769741,mastercard
7136,7136,2984921,3559510,mastercard
7137,7137,4466792,3020682,mastercard
7138,7138,4288308,4247817,mastercard
7139,7139,6588440,4808404,mastercard
7140,7140,6459038,2911847,mastercard
7141,7141,4184954,9211322,mastercard
7142,7142,7025625,5612218,mastercard
7143,7143,852402,7876294,mastercard
7144,7144,7084753,182204,mastercard
7145,7145,6507725,3323822,mastercard
7146,7146,105867,1652441,mastercard
7147,7147,6819267,1570605,mastercard
7148,7148,825368,589964,mastercard
7149,7149,2697216,8086308,mastercard
7150,7150,3443969,2153783,mastercard
7151,7151,7601276,9305499,mastercard
7152,7152,4515970,9900473,mastercard
7153,7153,8636604,6088368,mastercard
7154,7154,5205371,4759259,mastercard
7155,7155,372910,4402693,mastercard
7156,7156,1871952,647476,mastercard
7157,7157,1922723,215570,mastercard
7158,7158,4616943,8385419,mastercard
7159,7159,7108132,6815887,mastercard
7160,7160,9354530,2662548,mastercard
7161,7161,6215286,3425726,mastercard
7162,7162,5736274,8291772,mastercard
7163,7163,749013,4223469,mastercard
7164,7164,881445,3681258,mastercard
7165,7165,6258134,7187939,mastercard
7166,7166,7208921,3060918,mastercard
7167,7167,5548428,1214701,mastercard
7168,7168,1003781,5703120,mastercard
7169,7169,6805843,9424566,mastercard
7170,7170,7082307,5908548,mastercard
7171,7171,197652,6490661,mastercard
7172,7172,8217560,8383963,mastercard
7173,7173,9939575,4889055,mastercard
7174,7174,7008046,1981128,mastercard
7175,7175,5719832,8278056,mastercard
7176,7176,3749702,5576137,mastercard
7177,7177,9138306,9465342,mastercard
7178,7178,9009455,1006833,mastercard
7179,7179,6249816,468392,mastercard
7180,7180,9194400,3572401,mastercard
7181,7181,4101122,6344503,mastercard
7182,7182,8898414,6516078,mastercard
7183,7183,5409192,6473829,mastercard
7184,7184,7085463,7400497,mastercard
7185,7185,136328,6371010,mastercard
7186,7186,2693449,736240,mastercard
7187,7187,2625141,2757072,mastercard
7188,7188,3129072,7123061,mastercard
7189,7189,5661506,846659,mastercard
7190,7190,1157293,6924083,mastercard
7191,7191,1724562,4968825,mastercard
7192,7192,5916450,9460760,mastercard
7193,7193,7986575,4648828,mastercard
7194,7194,3189475,3112450,mastercard
7195,7195,5462545,3166783,mastercard
7196,7196,6046549,7935740,mastercard
7197,7197,7956466,6779713,mastercard
7198,7198,9281599,8038667,mastercard
7199,7199,1871067,9272238,mastercard
7200,7200,5103846,2783892,mastercard
7201,7201,8609132,6951163,mastercard
7202,7202,7627580,5828139,mastercard
7203,7203,1271519,886370,mastercard
7204,7204,4817985,3874834,mastercard
7205,7205,5966522,9094261,mastercard
7206,7206,513472,3535834,mastercard
7207,7207,5802455,5548845,mastercard
7208,7208,6465466,9930024,mastercard
7209,7209,720852,7366813,mastercard
7210,7210,185293,3180673,mastercard
7211,7211,6300443,8766065,mastercard
7212,7212,4953726,1733892,mastercard
7213,7213,2893245,5661114,mastercard
7214,7214,1348424,2090532,mastercard
7215,7215,2118121,543320,mastercard
7216,7216,7194504,2188977,mastercard
7217,7217,1717835,9464213,mastercard
7218,7218,7304384,8665960,mastercard
7219,7219,4116403,7427057,mastercard
7220,7220,8456644,1018236,mastercard
7221,7221,599345,7539850,mastercard
7222,7222,8136675,5466505,mastercard
7223,7223,8846375,177776,mastercard
7224,7224,984980,3859459,mastercard
7225,7225,7759744,146222,mastercard
7226,7226,1442486,8652813,mastercard
7227,7227,6974048,6295344,mastercard
7228,7228,4339783,2284090,mastercard
7229,7229,2430627,5874510,mastercard
7230,7230,7775784,3413816,mastercard
7231,7231,5791391,2654335,mastercard
7232,7232,2228957,502200,mastercard
7233,7233,6311712,9636656,mastercard
7234,7234,599837,9210714,mastercard
7235,7235,5109977,7870666,mastercard
7236,7236,736164,4782446,mastercard
7237,7237,600382,4499399,mastercard
7238,7238,9799414,423131,mastercard
7239,7239,1779633,2255629,mastercard
7240,7240,232945,4873111,mastercard
7241,7241,7890356,3199027,mastercard
7242,7242,6870365,471736,mastercard
7243,7243,8378648,9958007,mastercard
7244,7244,1022159,7458765,mastercard
7245,7245,651548,7314503,mastercard
7246,7246,2971130,9899630,mastercard
7247,7247,9141645,5136244,mastercard
7248,7248,2270401,2958504,mastercard
7249,7249,3590056,4847837,mastercard
7250,7250,9026111,1414294,mastercard
7251,7251,1646501,8527901,mastercard
7252,7252,8161079,5635795,mastercard
7253,7253,1738405,4323927,mastercard
7254,7254,5173459,5051507,mastercard
7255,7255,7529913,5267867,mastercard
7256,7256,3325069,9907016,mastercard
7257,7257,2541739,4329121,mastercard
7258,7258,1757756,3622461,mastercard
7259,7259,9843652,6773390,mastercard
7260,7260,4799288,303369,mastercard
7261,7261,5789775,2011994,mastercard
7262,7262,1967246,7429164,mastercard
7263,7263,6584949,9029253,mastercard
7264,7264,4070290,5165742,mastercard
7265,7265,5955831,5451299,mastercard
7266,7266,2815725,2070199,mastercard
7267,7267,9133228,4924715,mastercard
7268,7268,7423027,7622474,mastercard
7269,7269,4578366,7799732,mastercard
7270,7270,1158766,4689305,mastercard
7271,7271,8941423,1225653,mastercard
7272,7272,6048239,2340082,mastercard
7273,7273,5524120,4362416,mastercard
7274,7274,8966174,124898,mastercard
7275,7275,9761358,1693379,mastercard
7276,7276,1270210,8449930,mastercard
7277,7277,3310210,4826308,mastercard
7278,7278,4144094,6202260,mastercard
7279,7279,4846280,6600660,mastercard
7280,7280,2417961,7108290,mastercard
7281,7281,3352102,5973047,mastercard
7282,7282,8573615,2384075,mastercard
7283,7283,5807289,8583340,mastercard
7284,7284,5928087,1031202,mastercard
7285,7285,1158961,6180340,mastercard
7286,7286,4350094,9530563,mastercard
7287,7287,6845907,3532396,mastercard
7288,7288,880954,1015672,mastercard
7289,7289,6684017,3247998,mastercard
7290,7290,4332741,4689924,mastercard
7291,7291,3587920,2827711,mastercard
7292,7292,7683466,3608454,mastercard
7293,7293,2255319,6889292,mastercard
7294,7294,1035580,2558435,mastercard
7295,7295,8341244,7911057,mastercard
7296,7296,2340681,1357128,mastercard
7297,7297,7027052,4511061,mastercard
7298,7298,2955967,2935718,mastercard
7299,7299,4822230,2825174,mastercard
7300,7300,4083017,3070996,mastercard
7301,7301,923558,1062087,mastercard
7302,7302,3745112,2277302,mastercard
7303,7303,6376338,9942974,mastercard
7304,7304,9358663,6807041,mastercard
7305,7305,1846708,5557118,mastercard
7306,7306,2287804,7873689,mastercard
7307,7307,1101200,5498431,mastercard
7308,7308,4973854,9718667,mastercard
7309,7309,976850,7404451,mastercard
7310,7310,102894,1544932,mastercard
7311,7311,8587089,3877124,mastercard
7312,7312,9160808,1671032,mastercard
7313,7313,9369464,1092097,mastercard
7314,7314,1572197,6816713,mastercard
7315,7315,3480527,7929907,mastercard
7316,7316,3323712,390301,mastercard
7317,7317,2472120,3133934,mastercard
7318,7318,7672930,3975303,mastercard
7319,7319,1907689,1377422,mastercard
7320,7320,3375989,3096964,mastercard
7321,7321,952056,3203553,mastercard
7322,7322,4468856,6254763,mastercard
7323,7323,2063489,4464186,mastercard
7324,7324,7853556,6789948,mastercard
7325,7325,4011328,8610960,mastercard
7326,7326,4072036,8399844,mastercard
7327,7327,4347208,5156037,mastercard
7328,7328,9273498,9048956,mastercard
7329,7329,7146246,9006545,mastercard
7330,7330,637589,614842,mastercard
7331,7331,980279,3659036,mastercard
7332,7332,976745,2851496,mastercard
7333,7333,3899864,6503939,mastercard
7334,7334,8229843,2824577,mastercard
7335,7335,493647,8316863,mastercard
7336,7336,6081181,599717,mastercard
7337,7337,4194541,1019789,mastercard
7338,7338,5315643,2032019,mastercard
7339,7339,7418600,4315430,mastercard
7340,7340,1127261,7749489,mastercard
7341,7341,6527881,8137231,mastercard
7342,7342,1964796,6317556,mastercard
7343,7343,3322029,9959492,mastercard
7344,7344,692585,7564715,mastercard
7345,7345,7851115,6243874,mastercard
7346,7346,3575110,1371951,mastercard
7347,7347,4380806,3889748,mastercard
7348,7348,1795305,8700129,mastercard
7349,7349,7165562,6108232,mastercard
7350,7350,8407619,4169437,mastercard
7351,7351,3736425,1418111,mastercard
7352,7352,7450964,5836838,mastercard
7353,7353,4390188,2320882,mastercard
7354,7354,2422116,6751825,mastercard
7355,7355,9356285,9210828,mastercard
7356,7356,5368858,5578577,mastercard
7357,7357,687305,224031,mastercard
7358,7358,6781980,6836078,mastercard
7359,7359,1839082,5149803,mastercard
7360,7360,2807278,2663959,mastercard
7361,7361,171256,5095499,mastercard
7362,7362,864161,6429769,mastercard
7363,7363,1539611,7123373,mastercard
7364,7364,1416960,4540877,mastercard
7365,7365,3248250,1215778,mastercard
7366,7366,4188077,1805887,mastercard
7367,7367,5632629,5076118,mastercard
7368,7368,5545056,9790658,mastercard
7369,7369,6423787,8062754,mastercard
7370,7370,5511580,7478152,mastercard
7371,7371,3733965,1077602,mastercard
7372,7372,8949022,4208633,mastercard
7373,7373,7274711,2893702,mastercard
7374,7374,5033657,6080284,mastercard
7375,7375,5795708,201339,mastercard
7376,7376,7699654,7556279,mastercard
7377,7377,1483354,8603323,mastercard
7378,7378,8474522,7220140,mastercard
7379,7379,7736729,9117919,mastercard
7380,7380,5657391,4217519,mastercard
7381,7381,5887470,2084187,mastercard
7382,7382,8649487,5590056,mastercard
7383,7383,1600066,4589513,mastercard
7384,7384,4842329,4774805,mastercard
7385,7385,8055398,6533573,mastercard
7386,7386,1968954,2900931,mastercard
7387,7387,3474161,7604520,mastercard
7388,7388,930197,6178828,mastercard
7389,7389,3450781,2203962,mastercard
7390,7390,3124596,2674159,mastercard
7391,7391,1531639,1818864,mastercard
7392,7392,738294,1091275,mastercard
7393,7393,7870625,9372193,mastercard
7394,7394,5205266,4893968,mastercard
7395,7395,9121220,6305058,mastercard
7396,7396,6369776,4791514,mastercard
7397,7397,4850889,1596021,mastercard
7398,7398,6164894,1547203,mastercard
7399,7399,9350167,1455507,mastercard
7400,7400,2891880,8177115,mastercard
7401,7401,2593741,2325360,mastercard
7402,7402,5675745,8975139,mastercard
7403,7403,5800732,6114855,mastercard
7404,7404,3837329,1948873,mastercard
7405,7405,6254372,2495155,mastercard
7406,7406,424619,6258449,mastercard
7407,7407,6805790,2621919,mastercard
7408,7408,5815098,502734,mastercard
7409,7409,6463114,1226953,mastercard
7410,7410,5949188,908754,mastercard
7411,7411,4882473,436014,mastercard
7412,7412,3996031,2704650,mastercard
7413,7413,8123598,2721906,mastercard
7414,7414,5152345,1581937,mastercard
7415,7415,2573196,932582,mastercard
7416,7416,9183547,324963,mastercard
7417,7417,3715948,1462169,mastercard
7418,7418,913881,2259907,mastercard
7419,7419,5207797,7419332,mastercard
7420,7420,8090109,4828041,mastercard
7421,7421,4987316,2235585,mastercard
7422,7422,3402775,7716478,mastercard
7423,7423,9446698,3312691,mastercard
7424,7424,2931115,6963675,mastercard
7425,7425,3097602,9440763,mastercard
7426,7426,4984474,4869550,mastercard
7427,7427,8349927,2574923,mastercard
7428,7428,6887914,9381170,mastercard
7429,7429,4625246,5569792,mastercard
7430,7430,2702347,5671266,mastercard
7431,7431,6590257,6169516,mastercard
7432,7432,6995242,1359205,mastercard
7433,7433,7432468,6508286,mastercard
7434,7434,739884,6026910,mastercard
7435,7435,8570672,2406740,mastercard
7436,7436,8148596,8945068,mastercard
7437,7437,186197,6834135,mastercard
7438,7438,5052404,1934059,mastercard
7439,7439,7652525,3967948,mastercard
7440,7440,6248055,3075929,mastercard
7441,7441,3375604,8669361,mastercard
7442,7442,4401531,1376384,mastercard
7443,7443,7397499,1781819,mastercard
7444,7444,1479888,4835194,mastercard
7445,7445,3651320,5841142,mastercard
7446,7446,4354335,6635471,mastercard
7447,7447,4327769,3849293,mastercard
7448,7448,9531196,6431520,mastercard
7449,7449,3309963,3877857,mastercard
7450,7450,5782572,5192125,mastercard
7451,7451,5357535,7714489,mastercard
7452,7452,9477604,4532395,mastercard
7453,7453,479631,9554627,mastercard
7454,7454,2440953,9224988,mastercard
7455,7455,6771950,6329487,mastercard
7456,7456,8530676,5890299,mastercard
7457,7457,4416998,5786908,mastercard
7458,7458,3695523,6357904,mastercard
7459,7459,5421383,2302942,mastercard
7460,7460,3331431,5683938,mastercard
7461,7461,2005200,3517776,mastercard
7462,7462,4471492,7436032,mastercard
7463,7463,6405655,5734754,mastercard
7464,7464,8179358,9251882,mastercard
7465,7465,5382759,7968621,mastercard
7466,7466,8308367,8910068,mastercard
7467,7467,4757684,723974,mastercard
7468,7468,7452811,2313742,mastercard
7469,7469,5611065,3170503,mastercard
7470,7470,5919826,7421087,mastercard
7471,7471,4857462,2883247,mastercard
7472,7472,7330423,3094710,mastercard
7473,7473,9196288,6085112,mastercard
7474,7474,2273155,8079046,mastercard
7475,7475,7550975,4016406,mastercard
7476,7476,6403118,8512843,mastercard
7477,7477,2100897,6983958,mastercard
7478,7478,3581631,6576044,mastercard
7479,7479,6269568,9293166,mastercard
7480,7480,765414,8225606,mastercard
7481,7481,7607688,9908445,mastercard
7482,7482,9676323,2948654,mastercard
7483,7483,8119594,5819838,mastercard
7484,7484,9790599,5998618,mastercard
7485,7485,4048055,3375958,mastercard
7486,7486,4943341,2968434,mastercard
7487,7487,5550056,150332,mastercard
7488,7488,7056823,8887913,mastercard
7489,7489,6444602,5553803,mastercard
7490,7490,1207791,8204936,mastercard
7491,7491,829469,6367912,mastercard
7492,7492,1604948,552071,mastercard
7493,7493,3125692,5023616,mastercard
7494,7494,9527707,2667441,mastercard
7495,7495,4959295,6062184,mastercard
7496,7496,2581356,8875937,mastercard
7497,7497,5425055,8616092,mastercard
7498,7498,761945,6789530,mastercard
7499,7499,5037573,9540151,mastercard
7500,7500,1607401,1429231,mastercard
7501,7501,3663672,9242741,mastercard
7502,7502,9369672,6680583,mastercard
7503,7503,3777814,3371944,mastercard
7504,7504,185233,3796902,mastercard
7505,7505,7642171,8109833,mastercard
7506,7506,6110901,9018663,mastercard
7507,7507,5237730,5021092,mastercard
7508,7508,4496474,1991169,mastercard
7509,7509,9043419,8546476,mastercard
7510,7510,8627385,2852725,mastercard
7511,7511,6122330,3517436,mastercard
7512,7512,3723688,9195175,mastercard
7513,7513,1157576,2293731,mastercard
7514,7514,8286798,8794914,mastercard
7515,7515,7846113,1469954,mastercard
7516,7516,3218615,3855723,mastercard
7517,7517,2463312,4799347,mastercard
7518,7518,4514707,8812445,mastercard
7519,7519,2742789,1224903,mastercard
7520,7520,1300422,5186097,mastercard
7521,7521,5907547,1439664,mastercard
7522,7522,6673702,8351153,mastercard
7523,7523,9763393,9436720,mastercard
7524,7524,6370693,105485,mastercard
7525,7525,4879429,5836447,mastercard
7526,7526,5464972,1528529,mastercard
7527,7527,6810034,3531170,mastercard
7528,7528,1406396,4452901,mastercard
7529,7529,3985943,9323902,mastercard
7530,7530,9362352,4131640,mastercard
7531,7531,7935154,6532872,mastercard
7532,7532,1087759,3933326,mastercard
7533,7533,9979289,4565329,mastercard
7534,7534,6527103,4775348,mastercard
7535,7535,2977270,9917975,mastercard
7536,7536,3224962,8587509,mastercard
7537,7537,9362507,3574481,mastercard
7538,7538,126633,9844149,mastercard
7539,7539,5545068,8834095,mastercard
7540,7540,1854214,170096,mastercard
7541,7541,8282767,8909936,mastercard
7542,7542,7552072,9958293,mastercard
7543,7543,3011430,9331452,mastercard
7544,7544,4660560,4018077,mastercard
7545,7545,1901161,6580669,mastercard
7546,7546,240883,1755287,mastercard
7547,7547,9843567,1818900,mastercard
7548,7548,8428272,4620566,mastercard
7549,7549,7779216,8252938,mastercard
7550,7550,1575968,4835772,mastercard
7551,7551,634231,7535635,mastercard
7552,7552,8992524,2991278,mastercard
7553,7553,2996858,9486305,mastercard
7554,7554,1370252,2384620,mastercard
7555,7555,6031473,9997658,mastercard
7556,7556,3774201,5617753,mastercard
7557,7557,8256117,8325508,mastercard
7558,7558,7849990,6593393,mastercard
7559,7559,6735481,1628651,mastercard
7560,7560,9354489,6666608,mastercard
7561,7561,8412076,7020122,mastercard
7562,7562,2073433,7406586,mastercard
7563,7563,9106766,3052986,mastercard
7564,7564,3943047,7345843,mastercard
7565,7565,2798943,6545406,mastercard
7566,7566,9929206,9360502,mastercard
7567,7567,4610149,7465457,mastercard
7568,7568,216545,3043199,mastercard
7569,7569,5811862,8590254,mastercard
7570,7570,8475643,9214817,mastercard
7571,7571,6016241,6445933,mastercard
7572,7572,7933275,5150946,mastercard
7573,7573,2571816,9623050,mastercard
7574,7574,1360740,6746006,mastercard
7575,7575,5225737,7743682,mastercard
7576,7576,9075247,6929525,mastercard
7577,7577,2579603,3205013,mastercard
7578,7578,623880,5517759,mastercard
7579,7579,3161737,2718710,mastercard
7580,7580,2915083,5031788,mastercard
7581,7581,5262179,4521291,mastercard
7582,7582,636919,2318661,mastercard
7583,7583,5041477,8151763,mastercard
7584,7584,2857027,2243913,mastercard
7585,7585,3855066,7294418,mastercard
7586,7586,5034881,3733160,mastercard
7587,7587,7472046,4548709,mastercard
7588,7588,6303857,5696949,mastercard
7589,7589,9330971,2825310,mastercard
7590,7590,9917055,3093174,mastercard
7591,7591,7242992,5848359,mastercard
7592,7592,9220728,5213749,mastercard
7593,7593,4739076,6178968,mastercard
7594,7594,7122898,7749506,mastercard
7595,7595,1247328,5986010,mastercard
7596,7596,2828354,4999612,mastercard
7597,7597,3921780,9833905,mastercard
7598,7598,1772655,7301055,mastercard
7599,7599,6273541,3898794,mastercard
7600,7600,3678074,5480824,mastercard
7601,7601,7838781,7262845,mastercard
7602,7602,9041064,4697010,mastercard
7603,7603,8495229,8561725,mastercard
7604,7604,9447691,344563,mastercard
7605,7605,7067369,922462,mastercard
7606,7606,6607643,7835806,mastercard
7607,7607,328528,6241860,mastercard
7608,7608,8329819,618357,mastercard
7609,7609,9159678,6046914,mastercard
7610,7610,361015,5734944,mastercard
7611,7611,4890107,8744006,mastercard
7612,7612,4726524,9971914,mastercard
7613,7613,2829775,610048,mastercard
7614,7614,8677446,9561754,mastercard
7615,7615,6867470,9769413,mastercard
7616,7616,368546,2981673,mastercard
7617,7617,1945703,6816014,mastercard
7618,7618,9103620,3127346,mastercard
7619,7619,6218646,2616496,mastercard
7620,7620,417535,916029,mastercard
7621,7621,5007053,8580049,mastercard
7622,7622,640612,2384093,mastercard
7623,7623,8384237,8629514,mastercard
7624,7624,9853782,7796980,mastercard
7625,7625,8356272,7899159,mastercard
7626,7626,4224934,368604,mastercard
7627,7627,5148254,7579989,mastercard
7628,7628,3448162,4946771,mastercard
7629,7629,2924772,896521,mastercard
7630,7630,622323,1147710,mastercard
7631,7631,5490523,3518345,mastercard
7632,7632,6400573,1320985,mastercard
7633,7633,5909199,9643252,mastercard
7634,7634,8394832,5661314,mastercard
7635,7635,1692325,5717349,mastercard
7636,7636,3450768,8318884,mastercard
7637,7637,9929829,7933542,mastercard
7638,7638,6123200,5489114,mastercard
7639,7639,8316730,8655796,mastercard
7640,7640,5959040,8767094,mastercard
7641,7641,6853233,1348734,mastercard
7642,7642,2532123,2369139,mastercard
7643,7643,2583599,9797099,mastercard
7644,7644,8553154,6416392,mastercard
7645,7645,5314700,4377241,mastercard
7646,7646,3842047,8724162,mastercard
7647,7647,1173686,8483695,mastercard
7648,7648,9996449,3122430,mastercard
7649,7649,679500,9939890,mastercard
7650,7650,8945737,8664718,mastercard
7651,7651,4342455,7107169,mastercard
7652,7652,7781568,8294224,mastercard
7653,7653,3938719,5688575,mastercard
7654,7654,3296991,9600149,mastercard
7655,7655,5329565,7062036,mastercard
7656,7656,7325476,3732826,mastercard
7657,7657,7923873,3994313,mastercard
7658,7658,880008,8652730,mastercard
7659,7659,5846439,5780868,mastercard
7660,7660,4213548,2884435,mastercard
7661,7661,8285849,1914615,mastercard
7662,7662,8630195,9876011,mastercard
7663,7663,6549971,7673924,mastercard
7664,7664,1230988,6386365,mastercard
7665,7665,9165337,3242553,mastercard
7666,7666,918458,9646818,mastercard
7667,7667,9273411,341044,mastercard
7668,7668,1866320,5181016,mastercard
7669,7669,8780631,831440,mastercard
7670,7670,2317143,7947256,mastercard
7671,7671,2774182,5586262,mastercard
7672,7672,6872088,7323249,mastercard
7673,7673,8707085,5628245,mastercard
7674,7674,7546960,7046674,mastercard
7675,7675,6252562,2075486,mastercard
7676,7676,2836883,2026587,mastercard
7677,7677,557004,3687681,mastercard
7678,7678,9614483,3056296,mastercard
7679,7679,2059443,5065588,mastercard
7680,7680,8294478,225245,mastercard
7681,7681,7275814,6313380,mastercard
