AccountId,CustomerId,Accountname,Balance
9766,9766,Checking Account,11977.8
9767,9767,Savings Account,12166.62
9768,9768,Checking Account,7822.06
9769,9769,Investment Account,14505.36
9770,9770,Checking Account,8950.81
9771,9771,Home Loan Account,14773.02
9772,9772,Money Market Account,7714.62
9773,9773,Personal Loan Account,9344.36
9774,9774,Credit Card Account,3295.03
9775,9775,Personal Loan Account,4004.6
9776,9776,Auto Loan Account,7948.49
9777,9777,Personal Loan Account,16080.44
9778,9778,Savings Account,3863.76
9779,9779,Money Market Account,10258.86
9780,9780,Money Market Account,7253.95
9781,9781,Investment Account,19046.38
9782,9782,Money Market Account,14418.14
9783,9783,Investment Account,11439.95
9784,9784,Checking Account,10239.98
9785,9785,Credit Card Account,13534.8
9786,9786,Checking Account,5813
9787,9787,Savings Account,8179.2
9788,9788,Savings Account,9746.44
9789,9789,Money Market Account,13689.89
9790,9790,Checking Account,13132.02
9791,9791,Home Loan Account,8553.75
9792,9792,Money Market Account,9538.78
9793,9793,Personal Loan Account,14427.04
9794,9794,Money Market Account,8421.67
9795,9795,Credit Card Account,7306.28
9796,9796,Money Market Account,5750.22
9797,9797,Checking Account,11258
9798,9798,Investment Account,15998.36
9799,9799,Checking Account,9023.57
9800,9800,Money Market Account,17920.74
9801,9801,Money Market Account,14336.34
9802,9802,Home Loan Account,15060.85
9803,9803,Money Market Account,13146.18
9804,9804,Investment Account,14126.27
9805,9805,Money Market Account,10908.53
9806,9806,Money Market Account,10389.52
9807,9807,Personal Loan Account,4299.25
9808,9808,Checking Account,10969.88
9809,9809,Personal Loan Account,6917.82
9810,9810,Personal Loan Account,7973.12
9811,9811,Investment Account,12179.71
9812,9812,Credit Card Account,6257.26
9813,9813,Home Loan Account,10281.14
9814,9814,Checking Account,9557.72
9815,9815,Credit Card Account,3103.93
9816,9816,Money Market Account,9227.49
9817,9817,Home Loan Account,11167.08
9818,9818,Checking Account,8783.94
9819,9819,Checking Account,19601.96
9820,9820,Investment Account,12491.94
9821,9821,Money Market Account,8507.46
9822,9822,Money Market Account,12702.37
9823,9823,Personal Loan Account,16425.69
9824,9824,Savings Account,8381.36
9825,9825,Checking Account,12281.34
9826,9826,Home Loan Account,7517.13
9827,9827,Home Loan Account,8793.9
9828,9828,Home Loan Account,10711.3
9829,9829,Auto Loan Account,11272.28
9830,9830,Auto Loan Account,9881.83
9831,9831,Home Loan Account,12067.77
9832,9832,Auto Loan Account,11653.8
9833,9833,Money Market Account,5703.43
9834,9834,Savings Account,17207.15
9835,9835,Investment Account,2283.16
9836,9836,Credit Card Account,15978.92
9837,9837,Money Market Account,17524.14
9838,9838,Auto Loan Account,9809.77
9839,9839,Auto Loan Account,9384.95
9840,9840,Home Loan Account,9033.99
9841,9841,Credit Card Account,11063.17
9842,9842,Money Market Account,8945.06
9843,9843,Auto Loan Account,12111.28
9844,9844,Money Market Account,8704.38
9845,9845,Auto Loan Account,8859.32
9846,9846,Auto Loan Account,5407.03
9847,9847,Auto Loan Account,3774.79
9848,9848,Personal Loan Account,12715.26
9849,9849,Savings Account,17339.37
9850,9850,Investment Account,14425.05
9851,9851,Auto Loan Account,8211.52
9852,9852,Credit Card Account,16167.6
9853,9853,Personal Loan Account,6579.02
9854,9854,Savings Account,11957.82
9855,9855,Credit Card Account,6832.86
9856,9856,Money Market Account,11917.71
9857,9857,Personal Loan Account,9801.66
9858,9858,Credit Card Account,9246.91
9859,9859,Investment Account,12077.03
9860,9860,Credit Card Account,17922.98
9861,9861,Investment Account,13649.96
9862,9862,Savings Account,12596.24
9863,9863,Credit Card Account,16363.78
9864,9864,Home Loan Account,13161.93
9865,9865,Checking Account,1840.37
9866,9866,Home Loan Account,11327.01
9867,9867,Money Market Account,7697.23
9868,9868,Checking Account,10064.58
9869,9869,Money Market Account,4019.75
9870,9870,Personal Loan Account,6632.84
9871,9871,Credit Card Account,14687.43
9872,9872,Checking Account,5037.95
9873,9873,Investment Account,12121.25
9874,9874,Personal Loan Account,7608.11
9875,9875,Checking Account,3558.29
9876,9876,Home Loan Account,1118.46
9877,9877,Checking Account,17757.87
9878,9878,Auto Loan Account,10332.54
9879,9879,Checking Account,11202.77
9880,9880,Credit Card Account,7633.51
9881,9881,Savings Account,8488.81
9882,9882,Savings Account,4225.57
9883,9883,Credit Card Account,18940.16
9884,9884,Personal Loan Account,1402.67
9885,9885,Money Market Account,5026.08
9886,9886,Investment Account,9902.3
9887,9887,Auto Loan Account,7409.47
9888,9888,Investment Account,13084.75
9889,9889,Checking Account,262.41
9890,9890,Home Loan Account,16386.8
9891,9891,Personal Loan Account,4801.77
9892,9892,Investment Account,6631.73
9893,9893,Investment Account,2747.48
9894,9894,Savings Account,6267.21
9895,9895,Checking Account,8717.84
9896,9896,Personal Loan Account,4688.51
9897,9897,Money Market Account,13043.82
9898,9898,Personal Loan Account,13720.01
9899,9899,Credit Card Account,2006.74
9900,9900,Credit Card Account,1614.53
9901,9901,Auto Loan Account,11573.86
9902,9902,Money Market Account,8085.61
9903,9903,Savings Account,12773.06
9904,9904,Savings Account,12115.29
9905,9905,Auto Loan Account,9104.23
9906,9906,Personal Loan Account,14576.99
9907,9907,Money Market Account,12526.15
9908,9908,Money Market Account,8940.64
9909,9909,Investment Account,3517.19
9910,9910,Savings Account,15043.2
9911,9911,Auto Loan Account,8761.1
9912,9912,Auto Loan Account,10691.25
9913,9913,Personal Loan Account,4014.94
9914,9914,Home Loan Account,14965.77
9915,9915,Money Market Account,11593.95
9916,9916,Credit Card Account,11885.11
9917,9917,Auto Loan Account,11545.4
9918,9918,Credit Card Account,12518.85
9919,9919,Investment Account,1951.56
9920,9920,Checking Account,10346.91
9921,9921,Savings Account,10134.59
9922,9922,Home Loan Account,7491.29
9923,9923,Credit Card Account,16562.52
9924,9924,Savings Account,4169.26
9925,9925,Personal Loan Account,13476.03
9926,9926,Checking Account,3407.86
9927,9927,Auto Loan Account,8153.7
9928,9928,Investment Account,7752.4
9929,9929,Investment Account,9749.23
9930,9930,Money Market Account,8480.54
9931,9931,Checking Account,16289.19
9932,9932,Savings Account,14639.24
9933,9933,Credit Card Account,13099.2
9934,9934,Home Loan Account,11820.91
9935,9935,Savings Account,12009.17
9936,9936,Personal Loan Account,8265.28
9937,9937,Money Market Account,10130.36
9938,9938,Investment Account,12598.25
9939,9939,Home Loan Account,8026.39
9940,9940,Checking Account,15935.91
9941,9941,Auto Loan Account,6858.72
9942,9942,Savings Account,16149.96
9943,9943,Checking Account,14304.79
9944,9944,Money Market Account,11235.16
9945,9945,Money Market Account,16217.48
9946,9946,Investment Account,4035.46
9947,9947,Investment Account,2569.16
9948,9948,Home Loan Account,7257.64
9949,9949,Money Market Account,14183.29
9950,9950,Credit Card Account,10178.67
9951,9951,Credit Card Account,13310.15
9952,9952,Personal Loan Account,5254.4
9953,9953,Personal Loan Account,12078.01
9954,9954,Home Loan Account,8856.75
9955,9955,Checking Account,5422.44
9956,9956,Home Loan Account,10004.57
9957,9957,Checking Account,9973.74
9958,9958,Savings Account,8272.72
9959,9959,Home Loan Account,9066.64
9960,9960,Home Loan Account,7266.27
9961,9961,Checking Account,8950.06
9962,9962,Money Market Account,12483.73
9963,9963,Personal Loan Account,9958.44
9964,9964,Checking Account,7334.46
9965,9965,Money Market Account,8865.66
9966,9966,Auto Loan Account,16114.38
9967,9967,Personal Loan Account,4747.93
9968,9968,Credit Card Account,12669.86
9969,9969,Auto Loan Account,17092.73
9970,9970,Auto Loan Account,16571.48
9971,9971,Auto Loan Account,10405.3
9972,9972,Money Market Account,9859.87
9973,9973,Investment Account,6581.82
9974,9974,Investment Account,8625.91
9975,9975,Home Loan Account,4311.03
9976,9976,Investment Account,4575.12
9977,9977,Auto Loan Account,4540.75
9978,9978,Investment Account,11410.96
9979,9979,Credit Card Account,7106.7
9980,9980,Auto Loan Account,15138.18
9981,9981,Home Loan Account,9286.27
9982,9982,Investment Account,6096.23
9983,9983,Credit Card Account,11511.48
9984,9984,Auto Loan Account,3203.75
9985,9985,Savings Account,12541.36
9986,9986,Credit Card Account,9272.87
9987,9987,Credit Card Account,6453.81
9988,9988,Money Market Account,9292.8
9989,9989,Home Loan Account,5909.5
9990,9990,Credit Card Account,4426.91
9991,9991,Checking Account,15656.47
9992,9992,Investment Account,5021.26
9993,9993,Personal Loan Account,12267.84
9994,9994,Home Loan Account,12073.92
9995,9995,Savings Account,8548.36
9996,9996,Checking Account,9330.18
9997,9997,Auto Loan Account,14751.96
9998,9998,Checking Account,12487.52
9999,9999,Credit Card Account,12621.17
10000,10000,Auto Loan Account,4465.52
10001,10001,Money Market Account,10260.89
10002,10002,Auto Loan Account,7958.63
10003,10003,Money Market Account,5178.88
10004,10004,Auto Loan Account,4833.5
10005,10005,Credit Card Account,6491.28
10006,10006,Money Market Account,8200.03
10007,10007,Checking Account,15170.53
10008,10008,Investment Account,6263.84
10009,10009,Money Market Account,9616.42
10010,10010,Checking Account,17505.93
10011,10011,Money Market Account,7827.59
10012,10012,Savings Account,15004.84
10013,10013,Personal Loan Account,14175.06
10014,10014,Personal Loan Account,11094.91
10015,10015,Home Loan Account,18433.28
10016,10016,Checking Account,7649.65
10017,10017,Credit Card Account,12451.73
10018,10018,Personal Loan Account,8729.76
10019,10019,Personal Loan Account,6117.84
10020,10020,Auto Loan Account,10506
10021,10021,Money Market Account,3102.43
10022,10022,Credit Card Account,16171.6
10023,10023,Credit Card Account,8694.21
10024,10024,Personal Loan Account,12951.83
10025,10025,Home Loan Account,11565.33
10026,10026,Personal Loan Account,12063.49
10027,10027,Checking Account,15470.16
10028,10028,Credit Card Account,10241.34
10029,10029,Home Loan Account,13348.3
10030,10030,Savings Account,7948.33
10031,10031,Investment Account,10715.68
10032,10032,Investment Account,4378.28
10033,10033,Investment Account,6211.43
10034,10034,Personal Loan Account,13136.83
10035,10035,Home Loan Account,7906.68
10036,10036,Personal Loan Account,14769.85
10037,10037,Checking Account,3153.71
10038,10038,Savings Account,15203.34
10039,10039,Money Market Account,2156.15
10040,10040,Credit Card Account,12325.55
10041,10041,Checking Account,13761.29
10042,10042,Investment Account,11268.59
10043,10043,Credit Card Account,8506.16
10044,10044,Auto Loan Account,10017.1
10045,10045,Personal Loan Account,7153.41
10046,10046,Checking Account,6658.52
10047,10047,Home Loan Account,11978.01
10048,10048,Credit Card Account,1909.93
10049,10049,Personal Loan Account,3764.24
10050,10050,Home Loan Account,1275.14
10051,10051,Money Market Account,11549.7
10052,10052,Auto Loan Account,3087.08
10053,10053,Auto Loan Account,8122.84
10054,10054,Home Loan Account,5093.11
10055,10055,Checking Account,10197.59
10056,10056,Personal Loan Account,7325.72
10057,10057,Investment Account,11782.3
10058,10058,Personal Loan Account,9197.47
10059,10059,Checking Account,10466.9
10060,10060,Auto Loan Account,9979.8
10061,10061,Savings Account,10487.66
10062,10062,Savings Account,7179.72
10063,10063,Home Loan Account,11573.69
10064,10064,Auto Loan Account,10968.58
10065,10065,Checking Account,3893.21
10066,10066,Home Loan Account,9796.71
10067,10067,Money Market Account,4935.83
10068,10068,Savings Account,8484.99
10069,10069,Home Loan Account,16303.9
10070,10070,Auto Loan Account,10514.5
10071,10071,Home Loan Account,5581.26
10072,10072,Home Loan Account,11935.42
10073,10073,Money Market Account,16559.75
10074,10074,Money Market Account,7820.89
10075,10075,Checking Account,12754.04
10076,10076,Home Loan Account,6301.78
10077,10077,Home Loan Account,7590.61
10078,10078,Savings Account,16991.62
10079,10079,Savings Account,6114.02
10080,10080,Checking Account,10727.69
10081,10081,Money Market Account,5360.12
10082,10082,Credit Card Account,13940.07
10083,10083,Savings Account,7519.07
10084,10084,Money Market Account,10128.72
10085,10085,Money Market Account,10487.14
10086,10086,Investment Account,2868.03
10087,10087,Checking Account,10285.93
10088,10088,Savings Account,5137.56
10089,10089,Investment Account,10668.09
10090,10090,Credit Card Account,6570.09
10091,10091,Savings Account,2941.23
10092,10092,Checking Account,12121.25
10093,10093,Checking Account,10874.87
10094,10094,Home Loan Account,4201.38
10095,10095,Home Loan Account,13117.31
10096,10096,Checking Account,7609.05
10097,10097,Checking Account,6105.17
10098,10098,Savings Account,12024.19
10099,10099,Home Loan Account,18852.05
10100,10100,Auto Loan Account,15794.55
10101,10101,Auto Loan Account,10193.63
10102,10102,Personal Loan Account,16822.78
10103,10103,Savings Account,14888.82
10104,10104,Personal Loan Account,2307.7
10105,10105,Investment Account,11584.61
10106,10106,Credit Card Account,9659.73
10107,10107,Personal Loan Account,5978.03
10108,10108,Money Market Account,6806.78
10109,10109,Credit Card Account,11132.05
10110,10110,Auto Loan Account,6977.42
10111,10111,Money Market Account,10541.36
10112,10112,Checking Account,13373.81
10113,10113,Credit Card Account,16090.53
10114,10114,Credit Card Account,7858.78
10115,10115,Money Market Account,8555.77
10116,10116,Investment Account,8775.03
10117,10117,Personal Loan Account,11496.83
10118,10118,Investment Account,8038.95
10119,10119,Credit Card Account,11719.04
10120,10120,Checking Account,10389.48
10121,10121,Checking Account,8537.48
10122,10122,Savings Account,10227.86
10123,10123,Credit Card Account,6026.52
10124,10124,Auto Loan Account,10039.52
10125,10125,Savings Account,11291.83
10126,10126,Savings Account,16818
10127,10127,Home Loan Account,4589.69
10128,10128,Checking Account,14799.29
10129,10129,Checking Account,7837.91
10130,10130,Auto Loan Account,17527.57
10131,10131,Personal Loan Account,15898.3
10132,10132,Money Market Account,9378.12
10133,10133,Auto Loan Account,14555.65
10134,10134,Credit Card Account,9697.13
10135,10135,Checking Account,11675.17
10136,10136,Investment Account,13755.1
10137,10137,Home Loan Account,10532.59
10138,10138,Money Market Account,12096.32
10139,10139,Auto Loan Account,15529.14
10140,10140,Money Market Account,7943.1
10141,10141,Money Market Account,14161
10142,10142,Checking Account,9280.46
10143,10143,Checking Account,5806
10144,10144,Investment Account,7743.45
10145,10145,Credit Card Account,14300.9
10146,10146,Personal Loan Account,9602.02
10147,10147,Credit Card Account,10003.6
10148,10148,Money Market Account,15685.73
10149,10149,Personal Loan Account,13832.19
10150,10150,Money Market Account,11822.17
10151,10151,Auto Loan Account,8091.37
10152,10152,Savings Account,17852.01
10153,10153,Credit Card Account,11362.33
10154,10154,Savings Account,3809.15
10155,10155,Investment Account,13047.9
10156,10156,Credit Card Account,13685.97
10157,10157,Money Market Account,17732.33
10158,10158,Checking Account,15257.27
10159,10159,Money Market Account,9488.79
10160,10160,Checking Account,10975.53
10161,10161,Money Market Account,13711.63
10162,10162,Money Market Account,9721
10163,10163,Auto Loan Account,4347.53
10164,10164,Auto Loan Account,16130.32
10165,10165,Personal Loan Account,6403.22
10166,10166,Auto Loan Account,10240.38
10167,10167,Investment Account,12420.87
10168,10168,Personal Loan Account,13843.99
10169,10169,Credit Card Account,7809.55
10170,10170,Home Loan Account,5494.83
10171,10171,Money Market Account,4663.86
10172,10172,Money Market Account,16375.35
10173,10173,Investment Account,12223.92
10174,10174,Checking Account,17139.54
10175,10175,Savings Account,3705.51
10176,10176,Money Market Account,6236.49
10177,10177,Money Market Account,5370.07
10178,10178,Savings Account,14500.05
10179,10179,Auto Loan Account,10728.33
10180,10180,Auto Loan Account,16749.62
10181,10181,Personal Loan Account,14381.75
10182,10182,Investment Account,14762.15
10183,10183,Money Market Account,11760.91
10184,10184,Auto Loan Account,14863.34
10185,10185,Money Market Account,11694.39
10186,10186,Auto Loan Account,8026.91
10187,10187,Credit Card Account,7017.19
10188,10188,Investment Account,3331.49
10189,10189,Investment Account,13691.27
10190,10190,Credit Card Account,19385.61
10191,10191,Money Market Account,7965.69
10192,10192,Investment Account,14678.03
10193,10193,Personal Loan Account,12584.57
10194,10194,Money Market Account,6436.84
10195,10195,Money Market Account,10460.47
10196,10196,Savings Account,11983.53
10197,10197,Money Market Account,3957.17
10198,10198,Auto Loan Account,11261.21
10199,10199,Money Market Account,8048.82
10200,10200,Personal Loan Account,5148.23
10201,10201,Checking Account,15379.1
10202,10202,Money Market Account,5284.63
10203,10203,Auto Loan Account,10731.09
10204,10204,Checking Account,12976.52
10205,10205,Investment Account,2428.49
10206,10206,Checking Account,10976.38
10207,10207,Personal Loan Account,5511
10208,10208,Credit Card Account,7795.13
10209,10209,Personal Loan Account,11703.98
10210,10210,Credit Card Account,8682.94
10211,10211,Home Loan Account,7673.28
10212,10212,Checking Account,8962.24
10213,10213,Checking Account,12885.15
10214,10214,Checking Account,12446.5
10215,10215,Personal Loan Account,12438.75
10216,10216,Checking Account,10227.65
10217,10217,Investment Account,3279.92
10218,10218,Auto Loan Account,16753.85
10219,10219,Investment Account,8464.65
10220,10220,Personal Loan Account,8395.6
10221,10221,Personal Loan Account,12462.71
10222,10222,Investment Account,9294.24
10223,10223,Credit Card Account,15376.2
10224,10224,Credit Card Account,10166.17
10225,10225,Home Loan Account,12169.11
10226,10226,Auto Loan Account,15060.86
10227,10227,Credit Card Account,9717.77
10228,10228,Money Market Account,8669.43
10229,10229,Savings Account,7815.54
10230,10230,Auto Loan Account,7596.42
10231,10231,Home Loan Account,1969.26
10232,10232,Money Market Account,7058.97
10233,10233,Savings Account,2614.29
10234,10234,Auto Loan Account,10278.21
10235,10235,Money Market Account,8995.5
10236,10236,Savings Account,13032.23
10237,10237,Savings Account,9112.3
10238,10238,Checking Account,11709.83
10239,10239,Money Market Account,8968.64
10240,10240,Checking Account,10369.54
10241,10241,Credit Card Account,7600.12
10242,10242,Investment Account,5506.47
10243,10243,Checking Account,5765.86
10244,10244,Credit Card Account,9063.97
10245,10245,Money Market Account,9658.38
10246,10246,Home Loan Account,14890.38
10247,10247,Savings Account,8463.36
10248,10248,Investment Account,8488.55
10249,10249,Home Loan Account,3771.38
10250,10250,Savings Account,10989.38
10251,10251,Personal Loan Account,11967.28
10252,10252,Checking Account,5310.89
10253,10253,Savings Account,4750.47
10254,10254,Money Market Account,14629.82
10255,10255,Money Market Account,9556.61
10256,10256,Savings Account,11645.17
10257,10257,Home Loan Account,12814.54
10258,10258,Personal Loan Account,15493.7
10259,10259,Auto Loan Account,6309.58
10260,10260,Personal Loan Account,11871.8
10261,10261,Investment Account,5205.41
10262,10262,Personal Loan Account,14509.83
10263,10263,Investment Account,8519.85
10264,10264,Checking Account,16904.99
10265,10265,Personal Loan Account,12439.1
10266,10266,Auto Loan Account,13267.85
10267,10267,Checking Account,18225.09
10268,10268,Auto Loan Account,5013.55
10269,10269,Savings Account,10181.43
10270,10270,Home Loan Account,7150.8
10271,10271,Personal Loan Account,10313.92
10272,10272,Auto Loan Account,12562.35
10273,10273,Savings Account,14315.66
10274,10274,Money Market Account,9955.62
10275,10275,Personal Loan Account,11823.86
10276,10276,Credit Card Account,4203.2
10277,10277,Investment Account,2129.82
10278,10278,Checking Account,5007.65
10279,10279,Personal Loan Account,5903.73
10280,10280,Investment Account,12514.3
10281,10281,Money Market Account,5415.84
10282,10282,Money Market Account,6870.58
10283,10283,Investment Account,11132.88
10284,10284,Credit Card Account,4596.49
10285,10285,Auto Loan Account,3779.33
10286,10286,Investment Account,5933.45
10287,10287,Home Loan Account,8418.47
10288,10288,Investment Account,12746.85
10289,10289,Money Market Account,3825.42
10290,10290,Money Market Account,6036.65
10291,10291,Home Loan Account,13464.92
10292,10292,Home Loan Account,7035.14
10293,10293,Home Loan Account,10362.74
10294,10294,Credit Card Account,5836.38
10295,10295,Credit Card Account,8456.3
10296,10296,Credit Card Account,4161.2
10297,10297,Personal Loan Account,16148.18
10298,10298,Home Loan Account,7224.31
10299,10299,Money Market Account,16484.11
10300,10300,Home Loan Account,12867.51
10301,10301,Auto Loan Account,7534.2
10302,10302,Savings Account,16557.05
10303,10303,Savings Account,18389.46
10304,10304,Money Market Account,16265.82
10305,10305,Savings Account,10649.44
10306,10306,Money Market Account,8999.43
10307,10307,Checking Account,15011.23
10308,10308,Checking Account,10683.38
10309,10309,Money Market Account,15316.92
10310,10310,Credit Card Account,10162.55
10311,10311,Money Market Account,7310.35
10312,10312,Credit Card Account,14281.72
10313,10313,Checking Account,11128.7
10314,10314,Investment Account,14292.96
10315,10315,Personal Loan Account,9064.1
10316,10316,Home Loan Account,10302.43
10317,10317,Investment Account,4554.68
10318,10318,Investment Account,3148.53
10319,10319,Auto Loan Account,16772.17
10320,10320,Investment Account,10796.21
10321,10321,Investment Account,8012.5
10322,10322,Auto Loan Account,10406.72
10323,10323,Credit Card Account,4718.09
10324,10324,Personal Loan Account,10456.47
10325,10325,Checking Account,11918.1
10326,10326,Home Loan Account,10851.81
10327,10327,Personal Loan Account,13973.9
10328,10328,Auto Loan Account,3415.62
10329,10329,Checking Account,12230.46
10330,10330,Auto Loan Account,15884.72
10331,10331,Investment Account,3933.5
10332,10332,Auto Loan Account,6044.13
10333,10333,Home Loan Account,7789.64
10334,10334,Personal Loan Account,9208.06
10335,10335,Auto Loan Account,11070.86
10336,10336,Personal Loan Account,9890.99
10337,10337,Savings Account,6767.34
10338,10338,Home Loan Account,12765.55
10339,10339,Personal Loan Account,3377.38
10340,10340,Personal Loan Account,13794.89
10341,10341,Money Market Account,11550.76
10342,10342,Credit Card Account,13858.12
10343,10343,Savings Account,10174.07
10344,10344,Personal Loan Account,9524.73
10345,10345,Savings Account,9890.94
10346,10346,Savings Account,4250.5
10347,10347,Checking Account,8661.41
10348,10348,Personal Loan Account,7537.7
10349,10349,Home Loan Account,9742.35
10350,10350,Auto Loan Account,6484.4
10351,10351,Money Market Account,16192.67
10352,10352,Checking Account,14965.84
10353,10353,Checking Account,12457.32
10354,10354,Money Market Account,1161.12
10355,10355,Personal Loan Account,9963.68
10356,10356,Credit Card Account,15459.35
10357,10357,Savings Account,10599.5
10358,10358,Investment Account,9090.82
10359,10359,Investment Account,12275.27
10360,10360,Credit Card Account,8920.23
10361,10361,Personal Loan Account,8922.39
10362,10362,Investment Account,12402.65
10363,10363,Credit Card Account,12841.87
10364,10364,Auto Loan Account,8168.09
10365,10365,Home Loan Account,2430.92
10366,10366,Savings Account,11939.16
10367,10367,Auto Loan Account,13272.66
10368,10368,Savings Account,15758.62
10369,10369,Checking Account,9433.16
10370,10370,Personal Loan Account,17655
10371,10371,Credit Card Account,14546.9
10372,10372,Checking Account,10530.92
10373,10373,Money Market Account,8870.15
10374,10374,Personal Loan Account,8889.31
10375,10375,Credit Card Account,6013.77
10376,10376,Savings Account,8077.88
10377,10377,Money Market Account,16157.18
10378,10378,Money Market Account,11408.57
10379,10379,Money Market Account,14974.47
10380,10380,Checking Account,9494.46
10381,10381,Personal Loan Account,13817.93
10382,10382,Credit Card Account,11640.38
10383,10383,Personal Loan Account,8832.59
10384,10384,Money Market Account,10208.48
10385,10385,Investment Account,8705.1
10386,10386,Savings Account,10146.19
10387,10387,Savings Account,11246.41
10388,10388,Savings Account,8757.03
10389,10389,Home Loan Account,10942.01
10390,10390,Checking Account,12445.63
10391,10391,Home Loan Account,10775.52
10392,10392,Savings Account,9013.48
10393,10393,Personal Loan Account,17978.48
10394,10394,Money Market Account,4112.28
10395,10395,Auto Loan Account,15935.93
10396,10396,Personal Loan Account,10144.34
10397,10397,Savings Account,7451.44
10398,10398,Auto Loan Account,13668.93
10399,10399,Investment Account,10658.14
10400,10400,Personal Loan Account,10643.35
10401,10401,Personal Loan Account,14421.09
10402,10402,Savings Account,8143.31
10403,10403,Credit Card Account,9142.35
10404,10404,Savings Account,9595.28
10405,10405,Investment Account,7669.59
10406,10406,Checking Account,9989.71
10407,10407,Personal Loan Account,19403.54
10408,10408,Personal Loan Account,15000.69
10409,10409,Money Market Account,9357.55
10410,10410,Money Market Account,1953.55
10411,10411,Home Loan Account,11451.57
10412,10412,Home Loan Account,12926.83
10413,10413,Investment Account,8765.92
10414,10414,Checking Account,8830.16
10415,10415,Auto Loan Account,17132.4
10416,10416,Credit Card Account,1193.59
10417,10417,Checking Account,12427.07
10418,10418,Credit Card Account,14476.32
10419,10419,Checking Account,8433.73
10420,10420,Credit Card Account,11901.27
10421,10421,Auto Loan Account,14690.82
10422,10422,Auto Loan Account,10105.04
10423,10423,Savings Account,14305.4
10424,10424,Personal Loan Account,9894.12
10425,10425,Credit Card Account,6500.54
10426,10426,Personal Loan Account,12654.44
10427,10427,Money Market Account,18640.37
10428,10428,Money Market Account,4264.97
10429,10429,Money Market Account,10013.81
10430,10430,Home Loan Account,15304.78
10431,10431,Checking Account,11238.83
10432,10432,Home Loan Account,7749.01
10433,10433,Auto Loan Account,11250.32
10434,10434,Savings Account,16703.18
10435,10435,Credit Card Account,14184.36
10436,10436,Auto Loan Account,7288.58
10437,10437,Personal Loan Account,11857.75
10438,10438,Personal Loan Account,11810.5
10439,10439,Auto Loan Account,4095.94
10440,10440,Savings Account,9964.53
10441,10441,Savings Account,13856.49
10442,10442,Money Market Account,14250.63
10443,10443,Credit Card Account,6927.13
10444,10444,Auto Loan Account,3137.48
10445,10445,Credit Card Account,7931.5
10446,10446,Credit Card Account,8992.49
10447,10447,Checking Account,11436.99
10448,10448,Checking Account,10928.85
10449,10449,Savings Account,7895.37
10450,10450,Auto Loan Account,10093.11
10451,10451,Checking Account,6269.67
10452,10452,Money Market Account,2519.14
10453,10453,Money Market Account,15777.25
10454,10454,Home Loan Account,2957.22
10455,10455,Money Market Account,4585.03
10456,10456,Credit Card Account,10085.69
10457,10457,Savings Account,11457.47
10458,10458,Auto Loan Account,12511.72
10459,10459,Auto Loan Account,7916.97
10460,10460,Money Market Account,10960.2
10461,10461,Home Loan Account,14652.7
10462,10462,Home Loan Account,7957.06
10463,10463,Money Market Account,6571.89
10464,10464,Checking Account,6939.67
10465,10465,Investment Account,12011.66
10466,10466,Home Loan Account,12280.72
10467,10467,Personal Loan Account,7065.93
10468,10468,Checking Account,7353.38
10469,10469,Savings Account,928.24
10470,10470,Checking Account,4196.25
10471,10471,Checking Account,10129.33
10472,10472,Home Loan Account,9185.77
10473,10473,Money Market Account,9577.33
10474,10474,Savings Account,9718.3
10475,10475,Investment Account,4915.47
10476,10476,Savings Account,9983.72
10477,10477,Auto Loan Account,10187.98
10478,10478,Checking Account,13215.36
10479,10479,Home Loan Account,7354.49
10480,10480,Auto Loan Account,16536.55
10481,10481,Personal Loan Account,18174.14
10482,10482,Auto Loan Account,8367.24
10483,10483,Money Market Account,10843.86
10484,10484,Auto Loan Account,12085.71
10485,10485,Checking Account,6782.31
10486,10486,Checking Account,7071.45
10487,10487,Investment Account,11875.19
10488,10488,Savings Account,10365.79
10489,10489,Checking Account,17878.86
10490,10490,Money Market Account,16644.23
10491,10491,Auto Loan Account,7926.98
10492,10492,Money Market Account,14005.39
10493,10493,Credit Card Account,13623.75
10494,10494,Personal Loan Account,14239.55
10495,10495,Auto Loan Account,6255.49
10496,10496,Savings Account,737.49
10497,10497,Home Loan Account,5254.05
10498,10498,Checking Account,4886.9
10499,10499,Personal Loan Account,3866.75
10500,10500,Personal Loan Account,13276.71
10501,10501,Checking Account,7639.9
10502,10502,Money Market Account,12843.89
10503,10503,Home Loan Account,12688.18
10504,10504,Auto Loan Account,10374.06
10505,10505,Savings Account,18318.45
10506,10506,Auto Loan Account,8767.16
10507,10507,Savings Account,7015.58
10508,10508,Investment Account,8482.81
10509,10509,Auto Loan Account,8511.18
10510,10510,Savings Account,9640.38
10511,10511,Checking Account,15024.23
10512,10512,Credit Card Account,16971.34
10513,10513,Investment Account,12995.84
10514,10514,Money Market Account,12783.21
10515,10515,Checking Account,15692.44
10516,10516,Checking Account,8673.79
10517,10517,Personal Loan Account,15053.14
10518,10518,Auto Loan Account,1680.86
10519,10519,Credit Card Account,9851.76
10520,10520,Investment Account,6729.45
10521,10521,Savings Account,10663.61
10522,10522,Savings Account,11366.55
10523,10523,Investment Account,11108.87
10524,10524,Money Market Account,10263.99
10525,10525,Investment Account,12816.16
10526,10526,Savings Account,5096.19
10527,10527,Home Loan Account,10091.49
